state_postal_abbr,year,bias_motivation,count
PA,2003,Anti-Male Homosexual (Gay),12
PA,2003,Anti-Multi-Racial Group,5
PA,2003,Anti-White,13
OR,2003,Anti-American Indian or Alaska Native,6
OR,2003,Anti-Asian,18
OR,2003,Anti-Black or African American,82
OR,2003,Anti-Catholic,1
OR,2003,Anti-Female Homosexual (Lesbian),36
OR,2003,Anti-Hispanic or Latino,13
OR,2003,Anti-Jewish,9
OR,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
OR,2003,Anti-Male Homosexual (Gay),52
OR,2003,Anti-Multi-Racial Group,12
OR,2003,Anti-Not Hispanic or Latino,21
OR,2003,Anti-Other Religion,3
OR,2003,Anti-Physical Disability,3
OR,2003,Anti-White,30
OK,2003,Anti-American Indian or Alaska Native,2
OK,2003,Anti-Asian,1
OK,2003,Anti-Black or African American,30
OK,2003,Anti-Hispanic or Latino,4
OK,2003,Anti-Jewish,6
OK,2003,Anti-Male Homosexual (Gay),1
OK,2003,Anti-Multi-Racial Group,1
OK,2003,Anti-Not Hispanic or Latino,10
OK,2003,Anti-White,12
OH,2003,Anti-Asian,2
OH,2003,Anti-Bisexual,3
OH,2003,Anti-Black or African American,144
OH,2003,Anti-Catholic,1
OH,2003,Anti-Female Homosexual (Lesbian),12
OH,2003,Anti-Heterosexual,2
OH,2003,Anti-Hispanic or Latino,13
OH,2003,Anti-Islamic (Muslem),16
OH,2003,Anti-Jewish,14
OH,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",21
OH,2003,Anti-Male Homosexual (Gay),18
OH,2003,Anti-Multi-Racial Group,11
OH,2003,Anti-Multi-Religious Group,1
OH,2003,Anti-Not Hispanic or Latino,24
OH,2003,Anti-Other Religion,1
OH,2003,Anti-Physical Disability,3
OH,2003,Anti-Protestant,1
OH,2003,Anti-White,64
NY,2003,Anti-American Indian or Alaska Native,1
NY,2003,Anti-Asian,12
NY,2003,Anti-Atheist/Agnosticism,1
NY,2003,Anti-Black or African American,130
NY,2003,Anti-Catholic,14
NY,2003,Anti-Female Homosexual (Lesbian),15
NY,2003,Anti-Heterosexual,1
NY,2003,Anti-Hispanic or Latino,25
NY,2003,Anti-Islamic (Muslem),12
NY,2003,Anti-Jewish,210
NY,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",7
NY,2003,Anti-Male Homosexual (Gay),49
NY,2003,Anti-Multi-Racial Group,3
NY,2003,Anti-Multi-Religious Group,6
NY,2003,Anti-Not Hispanic or Latino,69
NY,2003,Anti-Other Religion,9
NY,2003,Anti-Protestant,4
NY,2003,Anti-White,35
NV,2003,Anti-Asian,3
NV,2003,Anti-Black or African American,37
NV,2003,Anti-Female Homosexual (Lesbian),2
NV,2003,Anti-Hispanic or Latino,12
NV,2003,Anti-Islamic (Muslem),1
NV,2003,Anti-Jewish,7
NV,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
NV,2003,Anti-Male Homosexual (Gay),9
NV,2003,Anti-Multi-Racial Group,1
NV,2003,Anti-Not Hispanic or Latino,12
NV,2003,Anti-Other Religion,3
NV,2003,Anti-White,7
NM,2003,Anti-American Indian or Alaska Native,1
NM,2003,Anti-Black or African American,3
NM,2003,Anti-Catholic,1
NM,2003,Anti-Jewish,1
NM,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
NM,2003,Anti-Male Homosexual (Gay),1
NM,2003,Anti-Multi-Racial Group,1
NM,2003,Anti-Not Hispanic or Latino,2
NJ,2003,Anti-Asian,12
NJ,2003,Anti-Bisexual,1
NJ,2003,Anti-Black or African American,202
NJ,2003,Anti-Catholic,9
NJ,2003,Anti-Female Homosexual (Lesbian),6
NJ,2003,Anti-Heterosexual,1
NJ,2003,Anti-Hispanic or Latino,24
NJ,2003,Anti-Islamic (Muslem),17
NJ,2003,Anti-Jewish,199
NJ,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
NJ,2003,Anti-Male Homosexual (Gay),34
NJ,2003,Anti-Multi-Racial Group,9
NJ,2003,Anti-Not Hispanic or Latino,33
NJ,2003,Anti-Other Religion,13
NJ,2003,Anti-Protestant,3
NJ,2003,Anti-White,30
NH,2003,Anti-Asian,1
NH,2003,Anti-Black or African American,10
NH,2003,Anti-Female Homosexual (Lesbian),3
NH,2003,Anti-Jewish,5
NH,2003,Anti-Male Homosexual (Gay),8
NH,2003,Anti-Multi-Racial Group,1
NH,2003,Anti-Not Hispanic or Latino,1
NH,2003,Anti-Protestant,1
NH,2003,Anti-White,2
NE,2003,Anti-American Indian or Alaska Native,1
NE,2003,Anti-Asian,2
NE,2003,Anti-Black or African American,12
NE,2003,Anti-Hispanic or Latino,4
NE,2003,Anti-Islamic (Muslem),3
NE,2003,Anti-Jewish,3
NE,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
NE,2003,Anti-Male Homosexual (Gay),4
NE,2003,Anti-Multi-Racial Group,3
NE,2003,Anti-Multi-Religious Group,1
NE,2003,Anti-Not Hispanic or Latino,5
NE,2003,Anti-White,5
ND,2003,Anti-American Indian or Alaska Native,5
ND,2003,Anti-Black or African American,2
ND,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
ND,2003,Anti-Protestant,1
ND,2003,Anti-White,1
NC,2003,Anti-Black or African American,48
NC,2003,Anti-Female Homosexual (Lesbian),1
NC,2003,Anti-Hispanic or Latino,6
NC,2003,Anti-Jewish,7
NC,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
NC,2003,Anti-Male Homosexual (Gay),9
NC,2003,Anti-Multi-Racial Group,5
NC,2003,Anti-Not Hispanic or Latino,11
NC,2003,Anti-White,11
MT,2003,Anti-Black or African American,2
MT,2003,Anti-Male Homosexual (Gay),2
MT,2003,Anti-White,1
MS,2003,Anti-Jewish,1
MO,2003,Anti-Black or African American,69
MO,2003,Anti-Female Homosexual (Lesbian),2
MO,2003,Anti-Hispanic or Latino,2
MO,2003,Anti-Islamic (Muslem),4
MO,2003,Anti-Male Homosexual (Gay),4
MO,2003,Anti-Not Hispanic or Latino,5
MO,2003,Anti-Other Religion,2
MO,2003,Anti-Protestant,1
MO,2003,Anti-White,12
MN,2003,Anti-American Indian or Alaska Native,6
MN,2003,Anti-Asian,24
MN,2003,Anti-Black or African American,136
MN,2003,Anti-Catholic,1
MN,2003,Anti-Female Homosexual (Lesbian),14
MN,2003,Anti-Hispanic or Latino,1
MN,2003,Anti-Islamic (Muslem),5
MN,2003,Anti-Jewish,15
MN,2003,Anti-Male Homosexual (Gay),32
MN,2003,Anti-Not Hispanic or Latino,5
MN,2003,Anti-Other Religion,4
MN,2003,Anti-Protestant,1
MN,2003,Anti-White,37
MI,2003,Anti-American Indian or Alaska Native,2
MI,2003,Anti-Asian,6
MI,2003,Anti-Atheist/Agnosticism,3
MI,2003,Anti-Black or African American,175
MI,2003,Anti-Catholic,8
MI,2003,Anti-Female Homosexual (Lesbian),7
MI,2003,Anti-Heterosexual,2
MI,2003,Anti-Hispanic or Latino,24
MI,2003,Anti-Islamic (Muslem),18
MI,2003,Anti-Jewish,13
MI,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
MI,2003,Anti-Male Homosexual (Gay),24
MI,2003,Anti-Multi-Racial Group,8
MI,2003,Anti-Multi-Religious Group,1
MI,2003,Anti-Not Hispanic or Latino,29
MI,2003,Anti-Other Religion,6
MI,2003,Anti-Protestant,2
MI,2003,Anti-White,100
ME,2003,Anti-American Indian or Alaska Native,2
ME,2003,Anti-Asian,3
ME,2003,Anti-Black or African American,30
ME,2003,Anti-Female Homosexual (Lesbian),6
ME,2003,Anti-Hispanic or Latino,2
ME,2003,Anti-Islamic (Muslem),1
ME,2003,Anti-Jewish,7
ME,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
ME,2003,Anti-Male Homosexual (Gay),16
ME,2003,Anti-Multi-Racial Group,1
ME,2003,Anti-Not Hispanic or Latino,3
ME,2003,Anti-Protestant,1
ME,2003,Anti-White,1
MD,2003,Anti-American Indian or Alaska Native,2
MD,2003,Anti-Asian,8
MD,2003,Anti-Atheist/Agnosticism,1
MD,2003,Anti-Black or African American,140
MD,2003,Anti-Catholic,1
MD,2003,Anti-Female Homosexual (Lesbian),3
MD,2003,Anti-Heterosexual,2
MD,2003,Anti-Hispanic or Latino,7
MD,2003,Anti-Islamic (Muslem),7
MD,2003,Anti-Jewish,44
MD,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MD,2003,Anti-Male Homosexual (Gay),12
MD,2003,Anti-Multi-Racial Group,8
MD,2003,Anti-Not Hispanic or Latino,3
MD,2003,Anti-Other Religion,1
MD,2003,Anti-Protestant,1
MD,2003,Anti-White,16
MA,2003,Anti-American Indian or Alaska Native,15
MA,2003,Anti-Arab,7
MA,2003,Anti-Asian,30
MA,2003,Anti-Black or African American,95
MA,2003,Anti-Catholic,8
MA,2003,Anti-Female Homosexual (Lesbian),13
MA,2003,Anti-Hispanic or Latino,30
MA,2003,Anti-Islamic (Muslem),5
MA,2003,Anti-Jewish,49
MA,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MA,2003,Anti-Male Homosexual (Gay),55
MA,2003,Anti-Not Hispanic or Latino,24
MA,2003,Anti-Other Religion,7
MA,2003,Anti-Protestant,3
MA,2003,Anti-White,58
LA,2003,Anti-Black or African American,1
LA,2003,Anti-Male Homosexual (Gay),3
LA,2003,Anti-White,2
KY,2003,Anti-American Indian or Alaska Native,1
KY,2003,Anti-Asian,2
KY,2003,Anti-Atheist/Agnosticism,1
KY,2003,Anti-Black or African American,42
KY,2003,Anti-Catholic,2
KY,2003,Anti-Hispanic or Latino,3
KY,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
KY,2003,Anti-Male Homosexual (Gay),11
KY,2003,Anti-Multi-Racial Group,8
KY,2003,Anti-Not Hispanic or Latino,1
KY,2003,Anti-White,8
KS,2003,Anti-Black or African American,17
KS,2003,Anti-Female Homosexual (Lesbian),3
KS,2003,Anti-Hispanic or Latino,3
KS,2003,Anti-Islamic (Muslem),1
KS,2003,Anti-Jewish,3
KS,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
KS,2003,Anti-Male Homosexual (Gay),3
KS,2003,Anti-Not Hispanic or Latino,5
KS,2003,Anti-White,11
IN,2003,Anti-Asian,4
IN,2003,Anti-Black or African American,26
IN,2003,Anti-Female Homosexual (Lesbian),2
IN,2003,Anti-Hispanic or Latino,6
IN,2003,Anti-Islamic (Muslem),3
IN,2003,Anti-Jewish,2
IN,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
IN,2003,Anti-Male Homosexual (Gay),11
IN,2003,Anti-Multi-Racial Group,1
IN,2003,Anti-Not Hispanic or Latino,2
IN,2003,Anti-Protestant,1
IN,2003,Anti-White,5
IL,2003,Anti-Asian,12
IL,2003,Anti-Black or African American,97
IL,2003,Anti-Female Homosexual (Lesbian),3
IL,2003,Anti-Hispanic or Latino,12
IL,2003,Anti-Islamic (Muslem),6
IL,2003,Anti-Jewish,37
IL,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
IL,2003,Anti-Male Homosexual (Gay),37
IL,2003,Anti-Mental Disability,2
IL,2003,Anti-Multi-Racial Group,3
IL,2003,Anti-Not Hispanic or Latino,35
IL,2003,Anti-Other Religion,1
IL,2003,Anti-Physical Disability,1
IL,2003,Anti-Protestant,2
IL,2003,Anti-White,31
ID,2003,Anti-Asian,2
ID,2003,Anti-Black or African American,6
ID,2003,Anti-Hispanic or Latino,2
ID,2003,Anti-Jewish,3
ID,2003,Anti-Male Homosexual (Gay),1
ID,2003,Anti-Mental Disability,1
ID,2003,Anti-Multi-Racial Group,1
ID,2003,Anti-Not Hispanic or Latino,3
ID,2003,Anti-White,1
IA,2003,Anti-Asian,1
IA,2003,Anti-Bisexual,1
IA,2003,Anti-Black or African American,18
IA,2003,Anti-Hispanic or Latino,3
IA,2003,Anti-Jewish,3
IA,2003,Anti-Male Homosexual (Gay),9
IA,2003,Anti-Multi-Racial Group,1
IA,2003,Anti-Not Hispanic or Latino,1
IA,2003,Anti-Protestant,1
IA,2003,Anti-White,3
GA,2003,Anti-American Indian or Alaska Native,3
GA,2003,Anti-Black or African American,13
GA,2003,Anti-Hispanic or Latino,4
GA,2003,Anti-Jewish,2
GA,2003,Anti-Male Homosexual (Gay),5
GA,2003,Anti-Not Hispanic or Latino,1
GA,2003,Anti-White,3
FL,2003,Anti-Asian,2
FL,2003,Anti-Black or African American,64
FL,2003,Anti-Islamic (Muslem),4
FL,2003,Anti-Jewish,21
FL,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",46
FL,2003,Anti-Multi-Racial Group,6
FL,2003,Anti-Not Hispanic or Latino,46
FL,2003,Anti-Other Religion,5
FL,2003,Anti-Protestant,4
FL,2003,Anti-White,33
DE,2003,Anti-Asian,1
DE,2003,Anti-Black or African American,13
DE,2003,Anti-Female Homosexual (Lesbian),1
DE,2003,Anti-Hispanic or Latino,2
DE,2003,Anti-Islamic (Muslem),2
DE,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
DE,2003,Anti-Male Homosexual (Gay),1
DE,2003,Anti-Multi-Racial Group,2
DE,2003,Anti-Not Hispanic or Latino,2
DE,2003,Anti-White,2
DC,2003,Anti-Black or African American,3
DC,2003,Anti-Female Homosexual (Lesbian),2
DC,2003,Anti-Hispanic or Latino,1
DC,2003,Anti-Jewish,2
DC,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
DC,2003,Anti-Male Homosexual (Gay),15
DC,2003,Anti-Not Hispanic or Latino,1
DC,2003,Anti-White,7
CT,2003,Anti-Asian,3
CT,2003,Anti-Black or African American,66
CT,2003,Anti-Catholic,2
CT,2003,Anti-Female Homosexual (Lesbian),1
CT,2003,Anti-Hispanic or Latino,8
CT,2003,Anti-Islamic (Muslem),2
CT,2003,Anti-Jewish,23
CT,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",8
CT,2003,Anti-Male Homosexual (Gay),14
CT,2003,Anti-Multi-Racial Group,2
CT,2003,Anti-Not Hispanic or Latino,7
CT,2003,Anti-Other Religion,1
CT,2003,Anti-Physical Disability,1
CT,2003,Anti-Protestant,1
CT,2003,Anti-White,10
CO,2003,Anti-American Indian or Alaska Native,5
CO,2003,Anti-Atheist/Agnosticism,2
CO,2003,Anti-Black or African American,28
CO,2003,Anti-Catholic,1
CO,2003,Anti-Female Homosexual (Lesbian),1
CO,2003,Anti-Hispanic or Latino,24
CO,2003,Anti-Islamic (Muslem),1
CO,2003,Anti-Jewish,9
CO,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
CO,2003,Anti-Male Homosexual (Gay),15
CO,2003,Anti-Mental Disability,1
CO,2003,Anti-Multi-Religious Group,2
CO,2003,Anti-Not Hispanic or Latino,5
CO,2003,Anti-Physical Disability,1
CO,2003,Anti-White,21
CA,2003,Anti-American Indian or Alaska Native,2
CA,2003,Anti-Asian,66
CA,2003,Anti-Bisexual,1
CA,2003,Anti-Black or African American,463
CA,2003,Anti-Catholic,10
CA,2003,Anti-Female Homosexual (Lesbian),47
CA,2003,Anti-Hispanic or Latino,103
CA,2003,Anti-Islamic (Muslem),19
CA,2003,Anti-Jewish,155
CA,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",71
CA,2003,Anti-Male Homosexual (Gay),218
CA,2003,Anti-Multi-Racial Group,34
CA,2003,Anti-Multi-Religious Group,2
CA,2003,Anti-Not Hispanic or Latino,161
CA,2003,Anti-Other Religion,27
CA,2003,Anti-Physical Disability,1
CA,2003,Anti-Protestant,7
CA,2003,Anti-White,85
AZ,2003,Anti-American Indian or Alaska Native,3
AZ,2003,Anti-Atheist/Agnosticism,1
AZ,2003,Anti-Black or African American,68
AZ,2003,Anti-Catholic,6
AZ,2003,Anti-Female Homosexual (Lesbian),1
AZ,2003,Anti-Hispanic or Latino,22
AZ,2003,Anti-Islamic (Muslem),9
AZ,2003,Anti-Jewish,26
AZ,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
AZ,2003,Anti-Male Homosexual (Gay),31
AZ,2003,Anti-Mental Disability,1
AZ,2003,Anti-Multi-Racial Group,21
AZ,2003,Anti-Multi-Religious Group,3
AZ,2003,Anti-Not Hispanic or Latino,32
AZ,2003,Anti-Other Religion,8
AZ,2003,Anti-Physical Disability,3
AZ,2003,Anti-White,7
AR,2003,Anti-American Indian or Alaska Native,3
AR,2003,Anti-Black or African American,46
AR,2003,Anti-Heterosexual,3
AR,2003,Anti-Hispanic or Latino,11
AR,2003,Anti-Jewish,1
AR,2003,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
AR,2003,Anti-Male Homosexual (Gay),5
AR,2003,Anti-Mental Disability,3
AR,2003,Anti-Multi-Racial Group,1
AR,2003,Anti-Not Hispanic or Latino,1
AR,2003,Anti-Other Religion,1
AR,2003,Anti-Physical Disability,1
AR,2003,Anti-White,96
AL,2003,Anti-Black or African American,1
AK,2003,Anti-American Indian or Alaska Native,6
AK,2003,Anti-Asian,1
AK,2003,Anti-Black or African American,2
AK,2003,Anti-Male Homosexual (Gay),3
AK,2003,Anti-White,1
WY,2002,Anti-Black or African American,2
WY,2002,Anti-Hispanic or Latino,1
WY,2002,Anti-Jewish,2
WV,2002,Anti-Black or African American,28
WV,2002,Anti-Female Homosexual (Lesbian),3
WV,2002,Anti-Islamic (Muslem),3
WV,2002,Anti-Jewish,1
WV,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
WV,2002,Anti-Male Homosexual (Gay),1
WV,2002,Anti-Multi-Racial Group,1
WV,2002,Anti-Multi-Religious Group,2
WV,2002,Anti-Not Hispanic or Latino,1
WV,2002,Anti-White,12
WI,2002,Anti-Asian,4
WI,2002,Anti-Black or African American,10
WI,2002,Anti-Hispanic or Latino,2
WI,2002,Anti-Jewish,2
WI,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",8
WI,2002,Anti-Male Homosexual (Gay),6
WI,2002,Anti-Multi-Racial Group,1
WI,2002,Anti-Not Hispanic or Latino,5
WA,2002,Anti-American Indian or Alaska Native,3
WA,2002,Anti-Arab,6
WA,2002,Anti-Asian,5
WA,2002,Anti-Black or African American,64
WA,2002,Anti-Catholic,1
WA,2002,Anti-Female Homosexual (Lesbian),8
WA,2002,Anti-Hispanic or Latino,5
WA,2002,Anti-Islamic (Muslem),4
WA,2002,Anti-Jewish,11
WA,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
WA,2002,Anti-Male Homosexual (Gay),24
WA,2002,Anti-Mental Disability,1
WA,2002,Anti-Multi-Racial Group,9
WA,2002,Anti-Not Hispanic or Latino,15
WA,2002,Anti-Other Religion,3
WA,2002,Anti-Physical Disability,1
WA,2002,Anti-Protestant,2
WA,2002,Anti-White,9
VT,2002,Anti-Black or African American,5
VT,2002,Anti-Catholic,1
VT,2002,Anti-Jewish,1
VT,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
VT,2002,Anti-Male Homosexual (Gay),6
VT,2002,Anti-Not Hispanic or Latino,1
VT,2002,Anti-Other Religion,2
VT,2002,Anti-Protestant,8
VT,2002,Anti-White,1
VA,2002,Anti-American Indian or Alaska Native,5
VA,2002,Anti-Arab,6
VA,2002,Anti-Asian,11
VA,2002,Anti-Atheist/Agnosticism,1
VA,2002,Anti-Bisexual,9
VA,2002,Anti-Black or African American,97
VA,2002,Anti-Catholic,5
VA,2002,Anti-Female Homosexual (Lesbian),4
VA,2002,Anti-Hispanic or Latino,6
VA,2002,Anti-Islamic (Muslem),6
VA,2002,Anti-Jewish,11
VA,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",12
VA,2002,Anti-Male Homosexual (Gay),14
VA,2002,Anti-Multi-Racial Group,7
VA,2002,Anti-Multi-Religious Group,3
VA,2002,Anti-Not Hispanic or Latino,9
VA,2002,Anti-Other Religion,9
VA,2002,Anti-Protestant,8
VA,2002,Anti-White,81
UT,2002,Anti-American Indian or Alaska Native,1
UT,2002,Anti-Arab,1
UT,2002,Anti-Asian,1
UT,2002,Anti-Black or African American,11
UT,2002,Anti-Catholic,4
UT,2002,Anti-Female Homosexual (Lesbian),1
UT,2002,Anti-Hispanic or Latino,6
UT,2002,Anti-Islamic (Muslem),2
UT,2002,Anti-Jewish,3
UT,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
UT,2002,Anti-Male Homosexual (Gay),4
UT,2002,Anti-Multi-Racial Group,5
UT,2002,Anti-Multi-Religious Group,1
UT,2002,Anti-Not Hispanic or Latino,2
UT,2002,Anti-Other Religion,4
UT,2002,Anti-White,4
TX,2002,Anti-Arab,38
TX,2002,Anti-Asian,16
TX,2002,Anti-Bisexual,3
TX,2002,Anti-Black or African American,273
TX,2002,Anti-Female Homosexual (Lesbian),13
TX,2002,Anti-Hispanic or Latino,98
TX,2002,Anti-Islamic (Muslem),27
TX,2002,Anti-Jewish,41
TX,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",12
TX,2002,Anti-Male Homosexual (Gay),91
TX,2002,Anti-Multi-Racial Group,5
TX,2002,Anti-Multi-Religious Group,1
TX,2002,Anti-Not Hispanic or Latino,51
TX,2002,Anti-Other Religion,10
TX,2002,Anti-Physical Disability,4
TX,2002,Anti-White,98
TN,2002,Anti-American Indian or Alaska Native,3
TN,2002,Anti-Asian,3
TN,2002,Anti-Bisexual,1
TN,2002,Anti-Black or African American,59
TN,2002,Anti-Catholic,1
TN,2002,Anti-Female Homosexual (Lesbian),1
TN,2002,Anti-Heterosexual,1
TN,2002,Anti-Hispanic or Latino,6
TN,2002,Anti-Islamic (Muslem),5
TN,2002,Anti-Jewish,1
TN,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",8
TN,2002,Anti-Male Homosexual (Gay),18
TN,2002,Anti-Mental Disability,1
TN,2002,Anti-Multi-Racial Group,1
TN,2002,Anti-Not Hispanic or Latino,3
TN,2002,Anti-Other Religion,3
TN,2002,Anti-Physical Disability,3
TN,2002,Anti-White,25
SD,2002,Anti-Black or African American,1
SD,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
SD,2002,Anti-Other Religion,1
SD,2002,Anti-White,1
SC,2002,Anti-Asian,2
SC,2002,Anti-Atheist/Agnosticism,1
SC,2002,Anti-Black or African American,28
SC,2002,Anti-Catholic,2
SC,2002,Anti-Heterosexual,1
SC,2002,Anti-Hispanic or Latino,3
SC,2002,Anti-Islamic (Muslem),1
SC,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
SC,2002,Anti-Male Homosexual (Gay),3
SC,2002,Anti-Mental Disability,21
SC,2002,Anti-Multi-Racial Group,1
SC,2002,Anti-Not Hispanic or Latino,3
SC,2002,Anti-Other Religion,2
SC,2002,Anti-Physical Disability,6
SC,2002,Anti-White,10
RI,2002,Anti-Black or African American,6
RI,2002,Anti-Catholic,1
RI,2002,Anti-Female Homosexual (Lesbian),3
RI,2002,Anti-Islamic (Muslem),1
RI,2002,Anti-Jewish,5
RI,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
RI,2002,Anti-Male Homosexual (Gay),14
RI,2002,Anti-Other Religion,1
RI,2002,Anti-White,5
PA,2002,Anti-American Indian or Alaska Native,1
PA,2002,Anti-Asian,3
PA,2002,Anti-Black or African American,54
PA,2002,Anti-Female Homosexual (Lesbian),1
PA,2002,Anti-Hispanic or Latino,6
PA,2002,Anti-Islamic (Muslem),2
PA,2002,Anti-Jewish,14
PA,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
PA,2002,Anti-Male Homosexual (Gay),3
PA,2002,Anti-Multi-Racial Group,2
PA,2002,Anti-Not Hispanic or Latino,4
PA,2002,Anti-Other Religion,1
PA,2002,Anti-White,8
OR,2002,Anti-Asian,3
OR,2002,Anti-Black or African American,22
OR,2002,Anti-Female Homosexual (Lesbian),4
OR,2002,Anti-Heterosexual,1
OR,2002,Anti-Hispanic or Latino,18
OR,2002,Anti-Islamic (Muslem),1
OR,2002,Anti-Jewish,12
OR,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
OR,2002,Anti-Male Homosexual (Gay),7
OR,2002,Anti-Not Hispanic or Latino,7
OR,2002,Anti-Other Religion,2
OR,2002,Anti-Protestant,3
OR,2002,Anti-White,6
OK,2002,Anti-American Indian or Alaska Native,4
OK,2002,Anti-Asian,2
OK,2002,Anti-Black or African American,63
OK,2002,Anti-Catholic,8
OK,2002,Anti-Female Homosexual (Lesbian),1
OK,2002,Anti-Hispanic or Latino,1
OK,2002,Anti-Jewish,1
OK,2002,Anti-Multi-Religious Group,4
OK,2002,Anti-Not Hispanic or Latino,20
OK,2002,Anti-Protestant,5
OH,2002,Anti-Arab,5
OH,2002,Anti-Asian,2
OH,2002,Anti-Black or African American,176
OH,2002,Anti-Female Homosexual (Lesbian),19
OH,2002,Anti-Hispanic or Latino,25
OH,2002,Anti-Islamic (Muslem),29
OH,2002,Anti-Jewish,9
OH,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
OH,2002,Anti-Male Homosexual (Gay),44
OH,2002,Anti-Mental Disability,1
OH,2002,Anti-Multi-Racial Group,3
OH,2002,Anti-Not Hispanic or Latino,17
OH,2002,Anti-Other Religion,1
OH,2002,Anti-Protestant,2
OH,2002,Anti-White,76
NY,2002,Anti-Asian,5
NY,2002,Anti-Black or African American,136
NY,2002,Anti-Female Homosexual (Lesbian),14
NY,2002,Anti-Hispanic or Latino,25
NY,2002,Anti-Jewish,247
NY,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",6
NY,2002,Anti-Male Homosexual (Gay),67
NY,2002,Anti-Mental Disability,1
NY,2002,Anti-Multi-Racial Group,6
NY,2002,Anti-Not Hispanic or Latino,70
NY,2002,Anti-Other Religion,84
NY,2002,Anti-White,32
NV,2002,Anti-American Indian or Alaska Native,1
NV,2002,Anti-Asian,2
NV,2002,Anti-Black or African American,20
NV,2002,Anti-Female Homosexual (Lesbian),4
NV,2002,Anti-Hispanic or Latino,7
NV,2002,Anti-Islamic (Muslem),2
NV,2002,Anti-Jewish,3
NV,2002,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
NV,2002,Anti-Male Homosexual (Gay),5
NV,2002,Anti-Mental Disability,1
NV,2002,Anti-Multi-Racial Group,2
NV,2002,Anti-Not Hispanic or Latino,3
NV,2002,Anti-Other Religion,5
NV,2002,Anti-White,5
NM,2002,Anti-American Indian or Alaska Native,1
